,raw_portfolio_return
2008-02-21,-0.0014872794543794368
2008-02-22,-0.000576622720634466
2008-02-25,-0.00569349088491787
2008-02-26,0.0008915253114371079
2008-02-27,0.0022725692357837475
2008-02-28,-0.0042767654021563725
2008-02-29,-0.006305911334667704
2008-03-03,-0.0018145673231098622
2008-03-04,-0.001370000002756298
2008-03-05,0.004442628420914637
2008-03-06,-0.006346605197416075
2008-03-07,-0.0005166621631995282
2008-03-10,-0.0021961489020438756
2008-03-11,0.001096294124961223
2008-03-12,0.0023827265117704875
2008-03-13,-0.00027133751215031117
2008-03-14,0.0029811055468269834
2008-03-17,-0.0004395867754793609
2008-03-18,-0.001589845322451953
2008-03-19,0.0001906152522019885
2008-03-20,-0.0015016410221364673
2008-03-21,-0.0007868167339604137
2008-03-24,0.0033898349187220524
2008-03-25,-0.001953261062733812
2008-03-26,0.0013394882215756695
2008-03-27,-0.0031955287400714347
2008-03-28,-0.0011193702801542177
2008-03-31,-0.004512026771879028
2008-04-01,0.002526013859111607
2008-04-02,0.005088638068305025
2008-04-03,0.0005379899031733451
2008-04-04,0.004292798286078895
2008-04-07,-0.002318637999201201
2008-04-08,0.0010805042480320232
2008-04-09,-0.0017421073353749254
2008-04-10,-0.0005070572322836338
2008-04-11,-0.0009860051354343975
2008-04-14,0.0038021367696693025
2008-04-15,-0.004007995983178755
2008-04-16,-0.0002826795401380057
2008-04-17,0.0051902166169798215
2008-04-18,-0.0025154465391346126
2008-04-21,-0.00039584703028072254
2008-04-22,0.0017550899336047508
2008-04-23,-0.001953011405309443
2008-04-24,0.0022086787544966
2008-04-25,-0.00016930068211903774
2008-04-28,0.003114517927678925
2008-04-29,0.0029609061422214366
2008-04-30,0.0030140833677186315
2008-05-01,0.002479624480130634
2008-05-02,-0.0013777721984165156
2008-05-05,-0.0021557157011987075
2008-05-06,-0.002466973733637306
2008-05-07,-0.001753345492291212
2008-05-08,-0.0022248348791266575
2008-05-09,-0.001380686750684354
2008-05-12,0.0013145211339143095
2008-05-13,-0.002507096715626052
2008-05-14,0.003845534190045405
2008-05-15,-0.002793636825466437
2008-05-16,0.005364796739178134
2008-05-19,0.006449042970692564
2008-05-20,-0.0007157045220735649
2008-05-21,0.0008876242990882652
2008-05-22,-0.003205365298406536
2008-05-23,0.0035407500237559495
2008-05-26,0.002528289627632293
2008-05-27,0.0005587315616793287
2008-05-28,-0.001775928688038531
2008-05-29,-0.0006345597558753442
2008-05-30,-0.0016169149207345274
2008-06-02,-0.002036622245356658
2008-06-03,0.0029627547396917143
2008-06-04,-0.0014169114014151224
2008-06-05,0.0004682749662853797
2008-06-06,-0.0017747912781950455
2008-06-09,0.0006236870885977593
2008-06-10,0.0010033202347362797
2008-06-11,0.0025194105499423947
2008-06-12,-0.0027763930215399606
2008-06-13,0.003084327671862181
2008-06-16,0.0011442383144901049
2008-06-17,0.0026969471399652944
2008-06-18,-0.0036783778996524927
2008-06-19,0.0027599193669357617
2008-06-20,-0.005040603426671679
2008-06-23,0.0012056414610515796
2008-06-24,0.0025911860988462143
2008-06-25,-0.0012551577518748274
2008-06-26,-0.001581094832167538
2008-06-27,-0.0035581537942816948
2008-06-30,-0.0012061917509624122
2008-07-01,0.0038712906426923636
2008-07-02,0.0027152032062440594
2008-07-03,-4.388743435631301e-05
2008-07-04,0.0020059927097266037
2008-07-07,0.007776608207586194
2008-07-08,0.0015530560850701557
2008-07-09,0.000632036672642439
2008-07-10,0.003071305567275527
2008-07-11,-0.004576055566387419
2008-07-14,-0.0020125023203758116
2008-07-15,0.006862683709311373
2008-07-16,0.0023397667093058936
2008-07-17,-0.0007089965573069217
2008-07-18,-0.0020983678149296167
2008-07-21,0.0011923131286941425
2008-07-22,0.0047153568541054855
2008-07-23,0.0028670378787825344
2008-07-24,-0.0027724057751522
2008-07-25,0.0035898653496059577
2008-07-28,-0.00039600319132031313
2008-07-29,0.0006274298634740908
2008-07-30,-0.006252851047279118
2008-07-31,0.002505729439525353
2008-08-01,0.0004197400281103897
2008-08-04,-0.0038346947679579785
2008-08-05,-0.0023331176346086894
2008-08-06,-0.0010299577789833726
2008-08-07,-0.0017888778662156113
2008-08-08,-0.00025945947681782093
2008-08-11,0.001301404171013669
2008-08-12,0.002857666443645838
2008-08-13,0.0006597235536746914
2008-08-14,0.0011745490089440837
2008-08-15,-0.0016758752788073872
2008-08-18,-0.0005906314450217194
2008-08-19,-0.005721591821145287
2008-08-20,0.0032245936239433184
2008-08-21,0.001071627606539555
2008-08-22,0.00039725458185533343
2008-08-25,0.00182188717940596
2008-08-26,-0.0011702664246537506
2008-08-27,0.0010080263391667298
2008-08-28,0.0012480131090402578
2008-08-29,0.003726708725503152
2008-09-01,-0.0011278617503317364
2008-09-02,-0.0037699638949918674
2008-09-03,-0.0013133890660604662
2008-09-04,-0.004688374386918053
2008-09-05,0.003806418955031187
2008-09-08,-0.0013022739241725608
2008-09-09,0.00363369797978007
2008-09-10,-0.0008429663326616979
2008-09-11,0.0016795040519512036
2008-09-12,7.749049629167441e-05
2008-09-15,-0.0019023816479226572
2008-09-16,-0.001652297478320261
2008-09-17,0.0017397822979506696
2008-09-18,0.004024531456600483
2008-09-19,-0.00475068202193975
2008-09-22,-0.0028227652804448397
2008-09-23,-0.0004502538251112701
2008-09-24,-0.002622727396552933
2008-09-25,0.0020103846465440445
2008-09-26,-0.002966877036203942
2008-09-29,-0.004747315923785462
2008-09-30,-0.003393281127046669
2008-10-01,-0.0065739595618441735
2008-10-02,-0.002029957737715589
2008-10-03,-9.400437792936723e-05
2008-10-06,0.0025428483000023263
2008-10-07,0.0017181900959564
2008-10-08,0.0034599214310108745
2008-10-09,0.000572091942819473
2008-10-10,-0.0017642671139436387
2008-10-13,0.00017168381707335868
2008-10-14,-0.003445086630368672
2008-10-15,6.811788770553454e-05
2008-10-16,-0.0002783683844052128
2008-10-17,0.002201717203410623
2008-10-20,0.00357101030098193
2008-10-21,-4.107333035401858e-05
2008-10-22,0.0007260313145072649
2008-10-23,0.0038302767745370375
2008-10-24,0.0028998160228433513
2008-10-27,0.0024521868964647695
2008-10-28,-0.0005901952727905755
2008-10-29,0.00025800127344806844
2008-10-30,0.0001333976132066037
2008-10-31,0.0006816213489480027
2008-11-03,0.001971135217483575
2008-11-04,0.0053863573165739646
2008-11-05,0.0029611493676773995
2008-11-06,-0.0038756719276758925
2008-11-07,0.0023231525141549875
2008-11-10,0.0004053400581119739
2008-11-11,-0.004133113730873627
2008-11-12,0.0022394425147511205
2008-11-13,0.0015886745863501945
2008-11-14,0.0005689116118593138
2008-11-17,0.0009982222839502635
2008-11-18,-0.002880367008686823
2008-11-19,-0.0005829275742650802
2008-11-20,-0.0026917203814153736
2008-11-21,0.0047043650951010514
2008-11-24,-0.0012258783791793365
2008-11-25,-0.0008169023752490112
2008-11-26,-0.0013772325254821822
2008-11-27,-0.003755049939491615
2008-11-28,0.003730847367045615
2008-12-01,-0.00037120279166519683
2008-12-02,0.000727524549060732
2008-12-03,0.002563282078082417
2008-12-04,0.0036129634925388997
2008-12-05,-0.00010162784473012284
2008-12-08,0.006275565477507824
2008-12-09,-0.00034876361447731526
2008-12-10,-0.001998161460915192
2008-12-11,0.001605333214402059
2008-12-12,0.004255779308674048
2008-12-15,-0.00460560543603677
2008-12-16,-0.001421355962199531
2008-12-17,-0.0001992160945347162
2008-12-18,0.00139123964074369
2008-12-19,0.0004496541390636059
2008-12-22,0.0031504186628894624
2008-12-23,-0.00286315823248557
2008-12-24,0.0010907858890683057
2008-12-25,0.0011085391059837211
2008-12-26,0.0016551402454717536
2008-12-29,0.0031439316913335407
2008-12-30,0.0011866007718995364
2008-12-31,-0.0016611470196833495
2009-01-01,0.0005718574054493702
2009-01-02,0.0015368289163936557
2009-01-05,-0.001433102471195286
2009-01-06,0.000371668019417538
2009-01-07,0.0032778317118255457
2009-01-08,-0.0009471616335500631
2009-01-09,0.002601973475926396
2009-01-12,-0.0013076520227156174
2009-01-13,0.0011192339085585221
2009-01-14,-0.0008927680358651968
2009-01-15,-0.0002473395769203811
2009-01-16,-0.004160838892119008
2009-01-19,-0.0021323079625026253
2009-01-20,-0.0005786900042287112
2009-01-21,-0.003593220838607175
2009-01-22,0.00010251682654102961
2009-01-23,-0.0007737520309194842
2009-01-26,-0.0007374623159744961
2009-01-27,-0.003777651478094248
2009-01-28,0.001130928146075121
2009-01-29,-0.0023502744885348413
2009-01-30,-0.002196791711199202
2009-02-02,-0.002111861879106843
2009-02-03,0.0017668087975869432
2009-02-04,-0.0007537328466770818
2009-02-05,-0.0015871706689050942
2009-02-06,0.0011380104504839909
2009-02-09,-0.0007054123473230171
2009-02-10,-0.0012846756991971406
2009-02-11,0.005143617744984844
2009-02-12,-0.0023642902810689153
2009-02-13,0.0015938652358876103
2009-02-16,0.0024207145111935576
2009-02-17,-0.0027006673043519164
2009-02-18,-0.0023769203793045737
2009-02-19,-0.0025840147700500484
2009-02-20,-0.0025499030247692457
2009-02-23,-0.0010302671326318986
2009-02-24,0.0016789966910614959
2009-02-25,0.002555999485305936
2009-02-26,-8.955354541145144e-05
2009-02-27,0.001651336237156556
2009-03-02,3.308619260411309e-05
2009-03-03,0.00026218115062376325
2009-03-04,0.0010920872898106259
2009-03-05,-0.005931706054676947
2009-03-06,0.0011685529825581787
2009-03-09,-0.004829462580791812
2009-03-10,-0.0014578609942472222
2009-03-11,0.001839818220175346
2009-03-12,-0.000885797203147009
2009-03-13,-0.0011334891722758619
2009-03-16,0.006847044730069505
2009-03-17,-0.0003277841762100754
2009-03-18,0.0009201901887466613
2009-03-19,-0.0032439812374964964
2009-03-20,0.003120788620360997
2009-03-23,0.0012694009080528976
2009-03-24,0.000722017697741038
2009-03-25,0.000388273535128772
2009-03-26,-0.002480723492016546
2009-03-27,-0.003326925213676676
2009-03-30,-0.0038913185670644444
2009-03-31,0.0014444078731864545
2009-04-01,0.004752734687470449
2009-04-02,0.002108523251618545
2009-04-03,-0.0026239165340244124
2009-04-06,0.0007738126312888177
2009-04-07,0.00044013813614986847
2009-04-08,0.000205751128184413
2009-04-09,-0.0010125077975647622
2009-04-10,0.00018839694921674472
2009-04-13,0.0007566902822671435
2009-04-14,-0.0036403597544012586
2009-04-15,-0.0020788122558163405
2009-04-16,-0.004563647368743157
2009-04-17,0.0040703747759111685
2009-04-20,-0.00527924188502535
2009-04-21,-0.0016208181580666286
2009-04-22,0.005024645097254811
2009-04-23,-0.005130519600924331
2009-04-24,-0.00012018346890440602
2009-04-27,0.0016629658622160529
2009-04-28,-0.0011336631700526228
2009-04-29,0.0031994173066269534
2009-04-30,-0.00030288517198338947
2009-05-01,0.0001186357966647792
2009-05-04,0.001359507164502439
2009-05-05,-0.0012296625538747229
2009-05-06,0.004612153746150884
2009-05-07,0.0021700183166006234
2009-05-08,-0.0029411029389400187
2009-05-11,0.0008522536540481497
2009-05-12,0.005469954864723502
2009-05-13,-0.0004617447630778819
2009-05-14,-0.0017872086539391502
2009-05-15,0.0023481376162587863
2009-05-18,-0.0006690097182755535
2009-05-19,-0.002440066725324497
2009-05-20,-0.0003471165963571626
2009-05-21,0.0011929185012205005
2009-05-22,-0.00015930729356894804
2009-05-25,0.0014904329888943933
2009-05-26,0.003319970783646731
2009-05-27,0.0019165465800677012
2009-05-28,0.004647293556624765
2009-05-29,0.0016035991285236833
2009-06-01,0.0010007086331374091
2009-06-02,-0.003422449398060861
2009-06-03,-0.0044227201296175665
2009-06-04,-0.0010870188630725686
2009-06-05,0.0010379745347346148
2009-06-08,0.004984103086646916
2009-06-09,-0.0008685568241707632
2009-06-10,0.004546965439060539
2009-06-11,0.0011369329601406625
2009-06-12,0.0031755399904403563
2009-06-15,0.00742512074337678
2009-06-16,0.002258788593956819
2009-06-17,0.003372028102809138
2009-06-18,-0.003949119405204338
2009-06-19,0.0018626194060451155
2009-06-22,-0.0024507827601694624
2009-06-23,0.000961501740500613
2009-06-24,9.521009405615726e-05
2009-06-25,-0.0020454925996526104
2009-06-26,0.0014735447391505403
2009-06-29,0.002645774941559866
2009-06-30,0.0032573830042057455
2009-07-01,-0.0012824783236312014
2009-07-02,-0.0017883977052357534
2009-07-03,-0.0031280401690501358
2009-07-06,-0.0015940876807158178
2009-07-07,-0.0020153505248779037
2009-07-08,-0.002597911157373039
2009-07-09,-0.0013811421098715783
2009-07-10,0.0007391877255051106
2009-07-13,0.001331065404830774
2009-07-14,-0.0005968011070926492
2009-07-15,-0.0017417353459287682
2009-07-16,0.0008553991991325221
2009-07-17,0.006943489232209546
2009-07-20,-0.008198284112057856
2009-07-21,-0.003795159768567029
2009-07-22,0.0016037643636865114
2009-07-23,0.002342509122740343
2009-07-24,-0.000991774771609266
2009-07-27,-0.0005197112643273044
2009-07-28,0.0038346806422269388
2009-07-29,-0.004355838801651123
2009-07-30,0.0005605130692797552
2009-07-31,0.0006224427850508952
2009-08-03,0.0014406712623757408
2009-08-04,0.002227903729225535
2009-08-05,0.000643616747336124
2009-08-06,0.00479928739042683
2009-08-07,-0.0024866462981116815
2009-08-10,-0.004596540559113166
2009-08-11,0.0028804032866062684
2009-08-12,0.0036720162623151325
2009-08-13,0.0003226019613550109
2009-08-14,-0.0019089429920359634
2009-08-17,-0.0006807982391026174
2009-08-18,0.00015187679769790405
2009-08-19,0.00179985591537882
2009-08-20,0.001200475601415156
2009-08-21,0.0009784817725481227
2009-08-24,0.0003997904810499139
2009-08-25,-0.003023579236343976
2009-08-26,0.0005988240927214405
2009-08-27,0.0017995718470716702
2009-08-28,-0.0024951392870785696
2009-08-31,0.0004163603899310683
2009-09-01,-0.000914565719151958
2009-09-02,0.0015427840294842384
2009-09-03,0.0018184909361312718
2009-09-04,0.003988572130185734
2009-09-07,0.0019719153032292593
2009-09-08,0.007743145766585686
2009-09-09,0.002019635217734022
2009-09-10,0.0008765335268198558
2009-09-11,-0.00142949940838499
2009-09-14,-0.0003755852794268608
2009-09-15,0.0012762679679820723
2009-09-16,0.00413700500359834
2009-09-17,0.002366660592048632
2009-09-18,0.0002318767244921774
2009-09-21,0.005587086893954414
2009-09-22,0.00037306228396759636
2009-09-23,-0.002678183320496132
2009-09-24,-0.0015360765535997847
2009-09-25,-0.0008585942157656599
2009-09-28,0.0033997136332450883
2009-09-29,0.006191138222223617
2009-09-30,0.00014076759901746408
2009-10-01,0.004513614989738018
2009-10-02,0.0022852255641854654
2009-10-05,-0.0029992204484720047
2009-10-06,0.0035137709709591102
2009-10-07,0.0013515430898408951
2009-10-08,-0.005002850250551898
2009-10-09,0.002158354848075667
2009-10-12,-0.005930598027826382
2009-10-13,0.003318110164810652
2009-10-14,0.0029514769364127093
2009-10-15,0.003753072077209864
2009-10-16,-0.0026551062835576396
2009-10-19,-0.0002539873905144854
2009-10-20,-0.0010286477618478517
2009-10-21,0.0019901803526312777
2009-10-22,0.0016797057064283681
2009-10-23,-7.802150168268222e-05
2009-10-26,-0.0008181699192696158
2009-10-27,0.005842535426179183
2009-10-28,-0.0009819321418943379
2009-10-29,0.0005559343283861342
2009-10-30,-0.004973345826353508
2009-11-02,-9.269235412825982e-05
2009-11-03,0.004704534216430041
2009-11-04,-0.004368172633846982
2009-11-05,-0.0027738118143092304
2009-11-06,0.0011206280017740835
2009-11-09,-0.0007516752706940167
2009-11-10,0.0008483118777027157
2009-11-11,-0.0010668180268720605
2009-11-12,-0.0038716585484988965
2009-11-13,-0.001629279010063441
2009-11-16,-0.0009267277762070073
2009-11-17,0.0012150342686368034
2009-11-18,0.00130316793754096
2009-11-19,0.0005503597915194515
2009-11-20,2.7222377156091004e-05
2009-11-23,0.0052714693262586034
2009-11-24,-0.00251430710231608
2009-11-25,0.0020084806161238707
2009-11-26,-0.00039163279362159134
2009-11-27,-0.0063597075171500156
2009-11-30,-0.005455643865142799
2009-12-01,-0.0022890086403526476
2009-12-02,-0.002895931200441607
2009-12-03,-0.0009427842897774771
2009-12-04,-0.002367373844568803
2009-12-07,-0.005189981969440835
2009-12-08,0.001227330350823487
2009-12-09,-0.0030432830828466336
2009-12-10,-0.003233027586455469
2009-12-11,-0.0018171292644529324
2009-12-14,-0.0015860224783000323
2009-12-15,-4.971987735206225e-06
2009-12-16,0.0012685442645022041
2009-12-17,0.00022173059859706716
2009-12-18,-0.0007741383402991257
2009-12-21,-0.001813370578009426
2009-12-22,-0.0008793867620576919
2009-12-23,0.001447283111334732
2009-12-24,-0.003801154399152112
2009-12-25,-0.0007141429769417082
2009-12-28,-0.0008185534950903317
2009-12-29,0.006178565672375676
2009-12-30,0.0031279729097385242
2009-12-31,-0.0025541139802720946
2010-01-01,0.002863726358866346
2010-01-04,-0.003877962589976741
2010-01-05,0.000659417993768373
2010-01-06,-0.00624294855283803
2010-01-07,0.0008110642667616247
2010-01-08,-0.0016733787454522881
2010-01-11,0.0022711033450413007
2010-01-12,0.00453260819762084
2010-01-13,0.003048149672535423
2010-01-14,0.00393404093053278
2010-01-15,-0.0025961567171507716
2010-01-18,0.0006939043619673245
2010-01-19,0.0018453391687974915
2010-01-20,-0.003710703865286032
2010-01-21,-0.0007506321310461041
2010-01-22,0.00474627014627055
2010-01-25,0.0016290767926898635
2010-01-26,0.001215094874268177
2010-01-27,0.0011825920495227285
2010-01-28,-0.0009464375513552803
2010-01-29,0.003437912106694055
2010-02-01,0.002900884805498746
2010-02-02,0.004337275744963543
2010-02-03,0.006265022811577512
2010-02-04,0.004413800167604929
2010-02-05,0.002151137940607301
2010-02-08,-0.004748388588724425
2010-02-09,0.0021460797544296892
2010-02-10,-0.00015539302676343737
2010-02-11,0.005902368416887595
2010-02-12,-0.002949740968797014
2010-02-15,-0.008376210425159803
2010-02-16,0.0030550431878179065
2010-02-17,-0.0001847853641067829
2010-02-18,0.0007563892877385322
2010-02-19,0.003945355812792314
2010-02-22,-0.002943417389497531
2010-02-23,0.0030159182774912
2010-02-24,-0.0008050511284313134
2010-02-25,-0.00023483038201162483
2010-02-26,-0.0024602365173865145
2010-03-01,-0.002637320161766378
2010-03-02,-0.004537932376024084
2010-03-03,-0.0005781473491469279
2010-03-04,-0.003975128637959581
2010-03-05,-0.00729626994532699
2010-03-08,-0.0018932389544699594
2010-03-09,0.0007474012063921398
2010-03-10,0.002117460674296278
2010-03-11,0.0017954279773738466
2010-03-12,-0.002145955195238237
2010-03-15,0.0038943221563281726
2010-03-16,0.0013885045607612944
2010-03-17,-3.0971357032603865e-05
2010-03-18,-0.000561216998184916
2010-03-19,0.004060569731959953
2010-03-22,-0.002423341784164744
2010-03-23,0.007926798816812457
2010-03-24,0.0010337478690662985
2010-03-25,0.007631032361231693
2010-03-26,-0.0011544097121653882
2010-03-29,0.0033798177399728922
2010-03-30,0.0027197093536207024
2010-03-31,0.005323619080417534
2010-04-01,0.005778215834375603
2010-04-02,0.0059676264550705595
2010-04-05,0.004558292310882116
2010-04-06,0.005964331924591058
2010-04-07,0.003992308236714032
2010-04-08,-0.0009377818351170629
2010-04-09,0.000558543973692698
2010-04-12,0.0033402327456863853
2010-04-13,-0.00159861899211341
2010-04-14,-0.002360897694595204
2010-04-15,0.007178813214755414
2010-04-16,-0.002726588608570361
2010-04-19,0.0011049075025345036
2010-04-20,-0.0005838922342554617
2010-04-21,0.0027965339868979587
2010-04-22,0.0023051472372573956
2010-04-23,0.0037844208987320984
2010-04-26,0.0018670170449449621
2010-04-27,0.000655792893788922
2010-04-28,0.0001975297218499187
2010-04-29,-0.004274039896673826
2010-04-30,-0.0026943204445764026
2010-05-03,0.006444636447677726
2010-05-04,-0.006914466543304851
2010-05-05,-0.0019276808963203933
2010-05-06,-0.0024368233009968007
2010-05-07,-0.0004498935228586525
2010-05-10,0.004173706441156509
2010-05-11,0.0014104085685060137
2010-05-12,0.0011678151437643706
2010-05-13,-0.002287169463318989
2010-05-14,0.0014542621383737218
2010-05-17,0.002082329149474817
2010-05-18,-0.0022259473030254023
2010-05-19,0.0003440549931374503
2010-05-20,0.0027295492960493065
2010-05-21,-0.007069751506317156
2010-05-24,-0.0010825032328075428
2010-05-25,-0.0005446034534534024
2010-05-26,0.0021172221232017827
2010-05-27,-0.005013947421463392
2010-05-28,-0.002445818059584505
2010-05-31,0.0008873880409562561
2010-06-01,-0.0022055844086625053
2010-06-02,0.0005951672046960977
2010-06-03,0.001878581038723448
2010-06-04,0.005191754808869724
2010-06-07,0.002061596504793404
2010-06-08,-0.003153747249795828
2010-06-09,-0.0024519716135185197
2010-06-10,-4.499883888017293e-05
2010-06-11,0.0025647905107592695
2010-06-14,0.00047784171351071195
2010-06-15,-0.003545534585150802
2010-06-16,-0.0019448667180438795
2010-06-17,0.0030349405719788253
2010-06-18,-0.00015349789637240658
2010-06-21,-0.0038351435984347987
2010-06-22,-0.0026717499136739383
2010-06-23,0.00236169418051742
2010-06-24,0.0009417398520649567
2010-06-25,-0.004564545826081159
2010-06-28,-0.003134792298349668
2010-06-29,0.0003831256786732437
2010-06-30,0.0035163759591258625
2010-07-01,-0.0025201197327779706
2010-07-02,0.00012980553015779205
2010-07-05,0.0066138194367846865
2010-07-06,-0.00015215350674565036
2010-07-07,0.0014132488686363835
2010-07-08,-0.0003384680743435324
2010-07-09,0.004769685257687483
2010-07-12,0.0018232961492640773
2010-07-13,9.426801269192124e-06
2010-07-14,-0.0029459753697873917
2010-07-15,-0.0009783531994348388
2010-07-16,-0.0034223761920985085
2010-07-19,-0.0020788725819606817
2010-07-20,0.0009602187778191618
2010-07-21,0.0020141509263829054
2010-07-22,0.003204960474087126
2010-07-23,0.0023565251989105356
2010-07-26,0.00044114365986501323
2010-07-27,-0.0021761017757586233
2010-07-28,0.00063225364968773
2010-07-29,-5.5103619546060644e-05
2010-07-30,-0.0011458091669470927
2010-08-02,0.005803707018207248
2010-08-03,-0.0010018919814286469
2010-08-04,-0.0010715936291500962
2010-08-05,-0.0028877878285804154
2010-08-06,-0.001451687792802246
2010-08-09,0.0020617922738524848
2010-08-10,-1.624705063058517e-05
2010-08-11,0.0021930047699252474
2010-08-12,0.004414691352716461
2010-08-13,-0.0003451270052061105
2010-08-16,-0.005948317688675898
2010-08-17,-0.000907186720022823
2010-08-18,-0.0021023654790997886
2010-08-19,-0.00020734583007234859
2010-08-20,0.000970476385689138
2010-08-23,0.003545288388477381
2010-08-24,0.005261180379412514
2010-08-25,0.0024099791311721344
2010-08-26,0.0054109680773472175
2010-08-27,-0.0001764679212034135
2010-08-30,0.0025065215399090717
2010-08-31,-0.004887005653142416
2010-09-01,0.0034716353223301134
2010-09-02,-0.003597589547649919
2010-09-03,0.0017624764626779175
2010-09-06,0.0009018956784420699
2010-09-07,-0.005051674717393736
2010-09-08,-0.0001301513861762372
2010-09-09,0.00013590369059258826
2010-09-10,0.0004933228626810616
2010-09-13,-0.0003489915310541913
2010-09-14,0.0015422772644684566
2010-09-15,0.003902427774725423
2010-09-16,-0.0033887681372270855
2010-09-17,0.00048290852121910595
2010-09-20,-0.001162335608543146
2010-09-21,-0.003709238215953326
2010-09-22,0.0010777184603849427
2010-09-23,0.0019591325057771256
2010-09-24,0.0007627381721137859
2010-09-27,0.0005289703282261662
2010-09-28,-0.0016422447490183482
2010-09-29,0.0010247209855699531
2010-09-30,-0.0007478602424876951
2010-10-01,0.0024929376481829992
2010-10-04,0.004130500556133307
2010-10-05,-0.00202870710399582
2010-10-06,0.00453387644714982
2010-10-07,0.004149749270224432
2010-10-08,-0.003197304600040296
2010-10-11,0.001615289603487728
2010-10-12,0.001443038843227363
2010-10-13,0.0006662386566286481
2010-10-14,-0.0013637990823465065
2010-10-15,0.0014593416879899374
2010-10-18,0.00478997268236434
2010-10-19,0.0016617281216421951
2010-10-20,0.004550128079005151
2010-10-21,0.0021086822054729695
2010-10-22,-0.002273478458599498
2010-10-25,-0.0005276072912684854
2010-10-26,-0.0013706108874371632
2010-10-27,0.0035829098191376653
2010-10-28,-0.00047074557391580394
2010-10-29,-0.002704010834068202
2010-11-01,0.0009855478650588475
2010-11-02,-1.9147597041703374e-05
2010-11-03,-0.0033002922866185573
2010-11-04,0.0014871210433256151
2010-11-05,0.005067887969797091
2010-11-08,-0.006942872860821788
2010-11-09,0.0007390994818544938
2010-11-10,0.004354570884298564
2010-11-11,0.000622273806547569
2010-11-12,0.002587643538607312
2010-11-15,0.0037334953700326827
2010-11-16,0.0025647884169304968
2010-11-17,-0.006764214322520548
2010-11-18,0.0033856102186554903
2010-11-19,0.00012577982837662979
2010-11-22,0.0018747235420281012
2010-11-23,0.002787820021969127
2010-11-24,0.0014839147207168061
2010-11-25,0.005738190386282206
2010-11-26,-0.00017980479945638503
2010-11-29,0.0020731065844573457
2010-11-30,-0.0006548378930367975
2010-12-01,-0.004363002322710061
2010-12-02,-0.00545076621747118
2010-12-03,0.0019051954053804733
2010-12-06,0.006168625575588239
2010-12-07,4.132884304636881e-05
2010-12-08,-0.0014112494857211198
2010-12-09,-0.004609206032282912
2010-12-10,-0.0023319422309431488
2010-12-13,0.0002762906739569035
2010-12-14,-0.0006800556781117333
2010-12-15,0.0012413742346982304
2010-12-16,-0.0007387639149650416
2010-12-17,-0.0022939535275698095
2010-12-20,0.003915713957555838
2010-12-21,0.008137276560064641
2010-12-22,0.0006723873925597111
2010-12-23,-2.5837291057539795e-05
2010-12-24,0.0022363889677220984
2010-12-27,-0.0036476023690410605
2010-12-28,-0.00176631557299344
2010-12-29,-0.004114772514204347
2010-12-30,0.0047887293857246886
2010-12-31,-0.0005434635810205657
2011-01-03,-0.0005466621918223123
2011-01-04,-0.0008159986595360691
2011-01-05,-0.0015524384023056792
2011-01-06,-0.0018410544671261116
2011-01-07,-0.004112685070450468
2011-01-10,-0.0009558696343270727
2011-01-11,0.00021513404837039725
2011-01-12,0.0008805731785988235
2011-01-13,-0.00416216918692284
2011-01-14,-0.004295731372958447
2011-01-17,-0.0006964109236110571
2011-01-18,-0.0069249187261823325
2011-01-19,0.003045645290767977
2011-01-20,0.001827933635475629
2011-01-21,-0.001804843173912419
2011-01-24,-0.0017032444350928424
2011-01-25,0.002971009323123593
2011-01-26,0.0009857284730761956
2011-01-27,1.0743327163596685e-06
2011-01-28,0.004649613809719941
2011-01-31,-0.005712211237584129
2011-02-01,-4.5262411527049594e-05
2011-02-02,-0.0017931424689481667
2011-02-03,0.0007259982096429603
2011-02-04,0.0039089068753456035
2011-02-07,-6.878286338677232e-05
2011-02-08,-0.0006541909759131524
2011-02-09,0.0008865708110521901
2011-02-10,0.0004648408132650213
2011-02-11,-0.004650590151066612
2011-02-14,0.0018253209232739803
2011-02-15,0.0007038629667821285
2011-02-16,0.0019653902544203403
2011-02-17,-0.0009470771623726027
2011-02-18,0.005267081545301196
2011-02-21,0.0045722713505520676
2011-02-22,0.002906972798121646
2011-02-23,-0.002287104157779607
2011-02-24,-0.0030649682166390777
2011-02-25,0.003420260259590884
2011-02-28,0.0010960079586945994
2011-03-01,-0.0012188827242045953
2011-03-02,-0.00033661827021489723
2011-03-03,0.006316934133002237
2011-03-04,0.004313662134067796
2011-03-07,0.005314842572924026
2011-03-08,-0.0014326070851151378
2011-03-09,0.0026490657847732307
2011-03-10,0.0013776244759160013
2011-03-11,0.0020208775030619414
2011-03-14,0.0027511725133593564
2011-03-15,0.0024797036864074203
2011-03-16,-0.0004355975713066126
2011-03-17,0.004002288764633563
2011-03-18,-0.00399641518053793
2011-03-21,0.0006673371764628747
2011-03-22,0.003913411844344954
2011-03-23,-0.000809693237114789
2011-03-24,0.0022681245050770837
2011-03-25,-3.371842693613127e-05
2011-03-28,0.003200899103459879
2011-03-29,-0.004199278946418488
2011-03-30,0.001554319958380868
2011-03-31,0.0016808342792236776
2011-04-01,0.0001751183139290357
2011-04-04,-0.003114889759542566
2011-04-05,-0.00029443473315582554
2011-04-06,0.0011884268451408193
2011-04-07,0.0024881701899411735
